id	category	recipe	ingredient	step
filled-meat-loaf-with-bacon-jacket:vegetables:4	bacon	filled-meat-loaf-with-bacon-jacket	vegetables	4
filled-meat-loaf-with-bacon-jacket:potatoes:4	bacon	filled-meat-loaf-with-bacon-jacket	potatoes	4
filled-meat-loaf-with-bacon-jacket:jam:4	bacon	filled-meat-loaf-with-bacon-jacket	jam	4
tardis-cookie-cutter-diy-and-sugar-cookies:salt:0	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	salt	0
tardis-cookie-cutter-diy-and-sugar-cookies:dough:0	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	dough	0
tardis-cookie-cutter-diy-and-sugar-cookies:vanilla_extract:0	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	vanilla_extract	0
tardis-cookie-cutter-diy-and-sugar-cookies:frosting:0	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	frosting	0
tardis-cookie-cutter-diy-and-sugar-cookies:baking_powder:0	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	baking_powder	0
tardis-cookie-cutter-diy-and-sugar-cookies:unsalted_butter:0	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	unsalted_butter	0
tardis-cookie-cutter-diy-and-sugar-cookies:granulated_sugar:0	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	granulated_sugar	0
tardis-cookie-cutter-diy-and-sugar-cookies:all:0	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	all	0
tardis-cookie-cutter-diy-and-sugar-cookies:-:0	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	-	0
tardis-cookie-cutter-diy-and-sugar-cookies:purpose_flour:0	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	purpose_flour	0
tardis-cookie-cutter-diy-and-sugar-cookies:royal_icing:0	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	royal_icing	0
tardis-cookie-cutter-diy-and-sugar-cookies:salt:1	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	salt	1
tardis-cookie-cutter-diy-and-sugar-cookies:dough:1	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	dough	1
tardis-cookie-cutter-diy-and-sugar-cookies:vanilla_extract:1	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	vanilla_extract	1
tardis-cookie-cutter-diy-and-sugar-cookies:frosting:1	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	frosting	1
tardis-cookie-cutter-diy-and-sugar-cookies:baking_powder:1	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	baking_powder	1
tardis-cookie-cutter-diy-and-sugar-cookies:unsalted_butter:1	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	unsalted_butter	1
tardis-cookie-cutter-diy-and-sugar-cookies:granulated_sugar:1	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	granulated_sugar	1
tardis-cookie-cutter-diy-and-sugar-cookies:all:1	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	all	1
tardis-cookie-cutter-diy-and-sugar-cookies:-:1	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	-	1
tardis-cookie-cutter-diy-and-sugar-cookies:purpose_flour:1	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	purpose_flour	1
tardis-cookie-cutter-diy-and-sugar-cookies:royal_icing:1	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	royal_icing	1
tardis-cookie-cutter-diy-and-sugar-cookies:salt:2	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	salt	2
tardis-cookie-cutter-diy-and-sugar-cookies:dough:2	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	dough	2
tardis-cookie-cutter-diy-and-sugar-cookies:vanilla_extract:2	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	vanilla_extract	2
tardis-cookie-cutter-diy-and-sugar-cookies:frosting:2	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	frosting	2
tardis-cookie-cutter-diy-and-sugar-cookies:baking_powder:2	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	baking_powder	2
tardis-cookie-cutter-diy-and-sugar-cookies:unsalted_butter:2	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	unsalted_butter	2
tardis-cookie-cutter-diy-and-sugar-cookies:granulated_sugar:2	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	granulated_sugar	2
tardis-cookie-cutter-diy-and-sugar-cookies:all:2	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	all	2
tardis-cookie-cutter-diy-and-sugar-cookies:-:2	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	-	2
tardis-cookie-cutter-diy-and-sugar-cookies:purpose_flour:2	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	purpose_flour	2
tardis-cookie-cutter-diy-and-sugar-cookies:royal_icing:2	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	royal_icing	2
tardis-cookie-cutter-diy-and-sugar-cookies:salt:3	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	salt	3
tardis-cookie-cutter-diy-and-sugar-cookies:dough:3	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	dough	3
tardis-cookie-cutter-diy-and-sugar-cookies:vanilla_extract:3	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	vanilla_extract	3
tardis-cookie-cutter-diy-and-sugar-cookies:frosting:3	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	frosting	3
tardis-cookie-cutter-diy-and-sugar-cookies:baking_powder:3	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	baking_powder	3
tardis-cookie-cutter-diy-and-sugar-cookies:unsalted_butter:3	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	unsalted_butter	3
tardis-cookie-cutter-diy-and-sugar-cookies:granulated_sugar:3	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	granulated_sugar	3
tardis-cookie-cutter-diy-and-sugar-cookies:all:3	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	all	3
tardis-cookie-cutter-diy-and-sugar-cookies:-:3	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	-	3
tardis-cookie-cutter-diy-and-sugar-cookies:purpose_flour:3	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	purpose_flour	3
tardis-cookie-cutter-diy-and-sugar-cookies:royal_icing:3	cookies	tardis-cookie-cutter-diy-and-sugar-cookies	royal_icing	3
how-to-mixed-berry-jam-diabetic-friendly:sugar:0	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	sugar	0
how-to-mixed-berry-jam-diabetic-friendly:butter:0	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	butter	0
how-to-mixed-berry-jam-diabetic-friendly:sauce:0	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	sauce	0
how-to-mixed-berry-jam-diabetic-friendly:lemon_juice:0	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	lemon_juice	0
how-to-mixed-berry-jam-diabetic-friendly:berries:0	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	berries	0
how-to-mixed-berry-jam-diabetic-friendly:blueberries:0	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	blueberries	0
how-to-mixed-berry-jam-diabetic-friendly:raspberries:0	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	raspberries	0
how-to-mixed-berry-jam-diabetic-friendly:pectin:0	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	pectin	0
how-to-mixed-berry-jam-diabetic-friendly:blackberries:0	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	blackberries	0
how-to-mixed-berry-jam-diabetic-friendly:agave_nectar:0	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	agave_nectar	0
how-to-mixed-berry-jam-diabetic-friendly:sugar:1	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	sugar	1
how-to-mixed-berry-jam-diabetic-friendly:butter:1	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	butter	1
how-to-mixed-berry-jam-diabetic-friendly:sauce:1	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	sauce	1
how-to-mixed-berry-jam-diabetic-friendly:lemon_juice:1	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	lemon_juice	1
how-to-mixed-berry-jam-diabetic-friendly:berries:1	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	berries	1
how-to-mixed-berry-jam-diabetic-friendly:blueberries:1	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	blueberries	1
how-to-mixed-berry-jam-diabetic-friendly:raspberries:1	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	raspberries	1
how-to-mixed-berry-jam-diabetic-friendly:pectin:1	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	pectin	1
how-to-mixed-berry-jam-diabetic-friendly:blackberries:1	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	blackberries	1
how-to-mixed-berry-jam-diabetic-friendly:agave_nectar:1	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	agave_nectar	1
how-to-mixed-berry-jam-diabetic-friendly:sugar:2	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	sugar	2
how-to-mixed-berry-jam-diabetic-friendly:butter:2	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	butter	2
how-to-mixed-berry-jam-diabetic-friendly:sauce:2	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	sauce	2
how-to-mixed-berry-jam-diabetic-friendly:lemon_juice:2	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	lemon_juice	2
how-to-mixed-berry-jam-diabetic-friendly:berries:2	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	berries	2
how-to-mixed-berry-jam-diabetic-friendly:blueberries:2	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	blueberries	2
how-to-mixed-berry-jam-diabetic-friendly:raspberries:2	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	raspberries	2
how-to-mixed-berry-jam-diabetic-friendly:pectin:2	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	pectin	2
how-to-mixed-berry-jam-diabetic-friendly:blackberries:2	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	blackberries	2
how-to-mixed-berry-jam-diabetic-friendly:agave_nectar:2	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	agave_nectar	2
how-to-mixed-berry-jam-diabetic-friendly:sugar:3	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	sugar	3
how-to-mixed-berry-jam-diabetic-friendly:butter:3	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	butter	3
how-to-mixed-berry-jam-diabetic-friendly:sauce:3	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	sauce	3
how-to-mixed-berry-jam-diabetic-friendly:lemon_juice:3	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	lemon_juice	3
how-to-mixed-berry-jam-diabetic-friendly:berries:3	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	berries	3
how-to-mixed-berry-jam-diabetic-friendly:blueberries:3	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	blueberries	3
how-to-mixed-berry-jam-diabetic-friendly:raspberries:3	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	raspberries	3
how-to-mixed-berry-jam-diabetic-friendly:pectin:3	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	pectin	3
how-to-mixed-berry-jam-diabetic-friendly:blackberries:3	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	blackberries	3
how-to-mixed-berry-jam-diabetic-friendly:agave_nectar:3	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	agave_nectar	3
how-to-mixed-berry-jam-diabetic-friendly:sugar:4	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	sugar	4
how-to-mixed-berry-jam-diabetic-friendly:butter:4	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	butter	4
how-to-mixed-berry-jam-diabetic-friendly:sauce:4	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	sauce	4
how-to-mixed-berry-jam-diabetic-friendly:lemon_juice:4	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	lemon_juice	4
how-to-mixed-berry-jam-diabetic-friendly:berries:4	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	berries	4
how-to-mixed-berry-jam-diabetic-friendly:blueberries:4	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	blueberries	4
how-to-mixed-berry-jam-diabetic-friendly:raspberries:4	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	raspberries	4
how-to-mixed-berry-jam-diabetic-friendly:pectin:4	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	pectin	4
how-to-mixed-berry-jam-diabetic-friendly:blackberries:4	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	blackberries	4
how-to-mixed-berry-jam-diabetic-friendly:agave_nectar:4	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	agave_nectar	4
how-to-mixed-berry-jam-diabetic-friendly:sugar:5	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	sugar	5
how-to-mixed-berry-jam-diabetic-friendly:butter:5	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	butter	5
how-to-mixed-berry-jam-diabetic-friendly:sauce:5	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	sauce	5
how-to-mixed-berry-jam-diabetic-friendly:lemon_juice:5	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	lemon_juice	5
how-to-mixed-berry-jam-diabetic-friendly:berries:5	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	berries	5
how-to-mixed-berry-jam-diabetic-friendly:blueberries:5	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	blueberries	5
how-to-mixed-berry-jam-diabetic-friendly:raspberries:5	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	raspberries	5
how-to-mixed-berry-jam-diabetic-friendly:pectin:5	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	pectin	5
how-to-mixed-berry-jam-diabetic-friendly:blackberries:5	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	blackberries	5
how-to-mixed-berry-jam-diabetic-friendly:agave_nectar:5	canning-and-preserves	how-to-mixed-berry-jam-diabetic-friendly	agave_nectar	5
tortilla-press-2:flour:0	bread	tortilla-press-2	flour	0
tortilla-press-2:rice:0	bread	tortilla-press-2	rice	0
tortilla-press-2:coconut:0	bread	tortilla-press-2	coconut	0
tortilla-press-2:corn:0	bread	tortilla-press-2	corn	0
tortilla-press-2:tortillas:0	bread	tortilla-press-2	tortillas	0
tortilla-press-2:wheat_flour:0	bread	tortilla-press-2	wheat_flour	0
tortilla-press-2:flour:1	bread	tortilla-press-2	flour	1
tortilla-press-2:rice:1	bread	tortilla-press-2	rice	1
tortilla-press-2:coconut:1	bread	tortilla-press-2	coconut	1
tortilla-press-2:corn:1	bread	tortilla-press-2	corn	1
tortilla-press-2:tortillas:1	bread	tortilla-press-2	tortillas	1
tortilla-press-2:wheat_flour:1	bread	tortilla-press-2	wheat_flour	1
tortilla-press-2:flour:2	bread	tortilla-press-2	flour	2
tortilla-press-2:rice:2	bread	tortilla-press-2	rice	2
tortilla-press-2:coconut:2	bread	tortilla-press-2	coconut	2
tortilla-press-2:corn:2	bread	tortilla-press-2	corn	2
tortilla-press-2:tortillas:2	bread	tortilla-press-2	tortillas	2
tortilla-press-2:wheat_flour:2	bread	tortilla-press-2	wheat_flour	2
tortilla-press-2:flour:3	bread	tortilla-press-2	flour	3
tortilla-press-2:rice:3	bread	tortilla-press-2	rice	3
tortilla-press-2:coconut:3	bread	tortilla-press-2	coconut	3
tortilla-press-2:corn:3	bread	tortilla-press-2	corn	3
tortilla-press-2:tortillas:3	bread	tortilla-press-2	tortillas	3
tortilla-press-2:wheat_flour:3	bread	tortilla-press-2	wheat_flour	3
tortilla-press-2:flour:4	bread	tortilla-press-2	flour	4
tortilla-press-2:rice:4	bread	tortilla-press-2	rice	4
tortilla-press-2:coconut:4	bread	tortilla-press-2	coconut	4
tortilla-press-2:corn:4	bread	tortilla-press-2	corn	4
tortilla-press-2:tortillas:4	bread	tortilla-press-2	tortillas	4
tortilla-press-2:wheat_flour:4	bread	tortilla-press-2	wheat_flour	4
tortilla-press-2:flour:5	bread	tortilla-press-2	flour	5
tortilla-press-2:rice:5	bread	tortilla-press-2	rice	5
tortilla-press-2:coconut:5	bread	tortilla-press-2	coconut	5
tortilla-press-2:corn:5	bread	tortilla-press-2	corn	5
tortilla-press-2:tortillas:5	bread	tortilla-press-2	tortillas	5
tortilla-press-2:wheat_flour:5	bread	tortilla-press-2	wheat_flour	5
tortilla-press-2:flour:6	bread	tortilla-press-2	flour	6
tortilla-press-2:rice:6	bread	tortilla-press-2	rice	6
tortilla-press-2:coconut:6	bread	tortilla-press-2	coconut	6
tortilla-press-2:corn:6	bread	tortilla-press-2	corn	6
tortilla-press-2:tortillas:6	bread	tortilla-press-2	tortillas	6
tortilla-press-2:wheat_flour:6	bread	tortilla-press-2	wheat_flour	6
bread-making:water:0	bread	bread-making	water	0
bread-making:salt:0	bread	bread-making	salt	0
bread-making:flour:0	bread	bread-making	flour	0
bread-making:oil:0	bread	bread-making	oil	0
bread-making:dough:0	bread	bread-making	dough	0
bread-making:olive_oil:0	bread	bread-making	olive_oil	0
bread-making:yeast:0	bread	bread-making	yeast	0
bread-making:warm_water:0	bread	bread-making	warm_water	0
bread-making:sea_salt:0	bread	bread-making	sea_salt	0
bread-making:bread_flour:0	bread	bread-making	bread_flour	0
bread-making:strong_white_bread_flour:0	bread	bread-making	strong_white_bread_flour	0
bread-making:water:1	bread	bread-making	water	1
bread-making:salt:1	bread	bread-making	salt	1
bread-making:flour:1	bread	bread-making	flour	1
bread-making:oil:1	bread	bread-making	oil	1
bread-making:dough:1	bread	bread-making	dough	1
bread-making:olive_oil:1	bread	bread-making	olive_oil	1
bread-making:yeast:1	bread	bread-making	yeast	1
bread-making:warm_water:1	bread	bread-making	warm_water	1
bread-making:sea_salt:1	bread	bread-making	sea_salt	1
bread-making:bread_flour:1	bread	bread-making	bread_flour	1
bread-making:strong_white_bread_flour:1	bread	bread-making	strong_white_bread_flour	1
bread-making:water:2	bread	bread-making	water	2
bread-making:salt:2	bread	bread-making	salt	2
bread-making:flour:2	bread	bread-making	flour	2
bread-making:oil:2	bread	bread-making	oil	2
bread-making:dough:2	bread	bread-making	dough	2
bread-making:olive_oil:2	bread	bread-making	olive_oil	2
bread-making:yeast:2	bread	bread-making	yeast	2
bread-making:warm_water:2	bread	bread-making	warm_water	2
bread-making:sea_salt:2	bread	bread-making	sea_salt	2
bread-making:bread_flour:2	bread	bread-making	bread_flour	2
bread-making:strong_white_bread_flour:2	bread	bread-making	strong_white_bread_flour	2
bread-making:water:3	bread	bread-making	water	3
bread-making:salt:3	bread	bread-making	salt	3
bread-making:flour:3	bread	bread-making	flour	3
bread-making:oil:3	bread	bread-making	oil	3
bread-making:dough:3	bread	bread-making	dough	3
bread-making:olive_oil:3	bread	bread-making	olive_oil	3
bread-making:yeast:3	bread	bread-making	yeast	3
bread-making:warm_water:3	bread	bread-making	warm_water	3
bread-making:sea_salt:3	bread	bread-making	sea_salt	3
bread-making:bread_flour:3	bread	bread-making	bread_flour	3
bread-making:strong_white_bread_flour:3	bread	bread-making	strong_white_bread_flour	3
guerrilla-balcony-grilling:olive_oil:0	bbq-and-grilling	guerrilla-balcony-grilling	olive_oil	0
guerrilla-balcony-grilling:chicken:0	bbq-and-grilling	guerrilla-balcony-grilling	chicken	0
guerrilla-balcony-grilling:pepper:0	bbq-and-grilling	guerrilla-balcony-grilling	pepper	0
guerrilla-balcony-grilling:potatoes:0	bbq-and-grilling	guerrilla-balcony-grilling	potatoes	0
guerrilla-balcony-grilling:beef:0	bbq-and-grilling	guerrilla-balcony-grilling	beef	0
guerrilla-balcony-grilling:corn:0	bbq-and-grilling	guerrilla-balcony-grilling	corn	0
guerrilla-balcony-grilling:mushrooms:0	bbq-and-grilling	guerrilla-balcony-grilling	mushrooms	0
guerrilla-balcony-grilling:sea_salt:0	bbq-and-grilling	guerrilla-balcony-grilling	sea_salt	0
guerrilla-balcony-grilling:marinade:0	bbq-and-grilling	guerrilla-balcony-grilling	marinade	0
guerrilla-balcony-grilling:watermelon:0	bbq-and-grilling	guerrilla-balcony-grilling	watermelon	0
guerrilla-balcony-grilling:garlic_cloves:0	bbq-and-grilling	guerrilla-balcony-grilling	garlic_cloves	0
guerrilla-balcony-grilling:red_onion:0	bbq-and-grilling	guerrilla-balcony-grilling	red_onion	0
guerrilla-balcony-grilling:sausages:0	bbq-and-grilling	guerrilla-balcony-grilling	sausages	0
guerrilla-balcony-grilling:olive_oil:1	bbq-and-grilling	guerrilla-balcony-grilling	olive_oil	1
guerrilla-balcony-grilling:chicken:1	bbq-and-grilling	guerrilla-balcony-grilling	chicken	1
guerrilla-balcony-grilling:pepper:1	bbq-and-grilling	guerrilla-balcony-grilling	pepper	1
guerrilla-balcony-grilling:potatoes:1	bbq-and-grilling	guerrilla-balcony-grilling	potatoes	1
guerrilla-balcony-grilling:beef:1	bbq-and-grilling	guerrilla-balcony-grilling	beef	1
guerrilla-balcony-grilling:corn:1	bbq-and-grilling	guerrilla-balcony-grilling	corn	1
guerrilla-balcony-grilling:mushrooms:1	bbq-and-grilling	guerrilla-balcony-grilling	mushrooms	1
guerrilla-balcony-grilling:sea_salt:1	bbq-and-grilling	guerrilla-balcony-grilling	sea_salt	1
guerrilla-balcony-grilling:marinade:1	bbq-and-grilling	guerrilla-balcony-grilling	marinade	1
guerrilla-balcony-grilling:watermelon:1	bbq-and-grilling	guerrilla-balcony-grilling	watermelon	1
guerrilla-balcony-grilling:garlic_cloves:1	bbq-and-grilling	guerrilla-balcony-grilling	garlic_cloves	1
